New york,Fairfield Inn &amp; Suites by Marriott New York Midtown Manhattan/Penn Station,"Hell's Kitchen, New York","US$16,366",King Room,8.2,2022-04-26,2022-05-26,2,2
New york,"EVEN Midtown East - Grand Central, an IHG Hotel","Midtown East, New York","US$16,440",Wellness King Room,8.4,2022-04-26,2022-05-26,2,2
New york,Four Points by Sheraton Manhattan SoHo Village,"SoHo, New York","US$16,443","Guest Room, 1 King",7.8,2022-04-26,2022-05-26,2,2
New york,Courtyard New York Manhattan/Upper East Side,"Upper East Side, New York","US$16,500",King Room,8.0,2022-04-26,2022-05-26,2,2
New york,The Renwick,"Murray Hill, New York","US$16,528",Gallery King,8.3,2022-04-26,2022-05-26,2,2
New york,Sheraton Tribeca New York Hotel,"Tribeca, New York","US$16,634",Standard King Room,8.0,2022-04-26,2022-05-26,2,2
New york,"Hotel 50 Bowery, part of JdV by Hyatt","Chinatown, New York","US$16,686",King Room,8.8,2022-04-26,2022-05-26,2,2
New york,Lombardy Hotel,"Midtown East, New York","US$16,781",Triple Room,8.6,2022-04-26,2022-05-26,2,2
New york,NH Collection New York Madison Avenue,"Murray Hill, New York","US$16,867",Superior King Room,8.3,2022-04-26,2022-05-26,2,2
New york,Hotel Boutique at Grand Central,"Midtown East, New York","US$16,920",Standard Queen Room,8.2,2022-04-26,2022-05-26,2,2
New york,"Club Quarters Hotel, Grand Central","Midtown East, New York","US$16,920",Mobility Accessible Standard Room,8.4,2022-04-26,2022-05-26,2,2
New york,World Center Hotel,"Wall Street - Financial District, New York","US$16,940",Superior Queen Room,8.6,2022-04-26,2022-05-26,2,2
New york,Warwick New York,"Manhattan, New York","US$17,000",Premier City View King Bed,8.0,2022-04-26,2022-05-26,2,2
New york,Executive Hotel Le Soleil New York,"Manhattan, New York","US$17,040",Executive Queen Room,8.3,2022-04-26,2022-05-26,2,2
New york,Ramada by Wyndham New York Times Square West,"Hell's Kitchen, New York","US$17,075",Deluxe Double Room with Two Double Beds - Non-Smoking,7.4,2022-04-26,2022-05-26,2,2
New york,Fitzpatrick Grand Central,"Midtown East, New York","US$17,196",Deluxe Room,8.5,2022-04-26,2022-05-26,2,2
New york,Courtyard New York Manhattan/Times Square,"Manhattan, New York","US$17,238",King Room,8.4,2022-04-26,2022-05-26,2,2
New york,Cachet Boutique Hotel NYC,"Hell's Kitchen, New York","US$17,300",Deluxe King Room,7.7,2022-04-26,2022-05-26,2,2
New york,Selina Chelsea,"Chelsea, New York","US$17,445",Deluxe Room,7.2,2022-04-26,2022-05-26,2,2
New york,Nolitan Hotel SoHo - New York,"SoHo, New York","US$17,504",Deluxe Queen Room,8.0,2022-04-26,2022-05-26,2,2
New york,Hyatt Grand Central New York,"Midtown East, New York","US$17,520",Queen Room,7.7,2022-04-26,2022-05-26,2,2
New york,Hyatt Centric Times Square New York,"Manhattan, New York","US$17,663",King Room - Disability Access with Shower,8.6,2022-04-26,2022-05-26,2,2
New york,The Allen Hotel,"Lower East Side, New York","US$17,852",Deluxe Double Room,8.3,2022-04-26,2022-05-26,2,2
